kdrama_name,tags
The Lady in Dignity, frenemy
The Lady in Dignity, battle of wits
The Lady in Dignity, smart female lead
The Lady in Dignity, female rivalry 
When a Man Loves,love triangle
When a Man Loves, age gap drama life
When a Man Loves, age gap real life
When a Man Loves, cold female lead
When a Man Loves, obsessive male lead
When a Man Loves, possessive male lead
When a Man Loves, older manyounger woman
When a Man Loves, debt
When a Man Loves, bad mangood woman
When a Man Loves, obsession 
Rooftop Prince,time travel
Rooftop Prince, reincarnation
Rooftop Prince, joseon dynasty
Rooftop Prince, lost child
Rooftop Prince, teamwork
Rooftop Prince, mystery
Rooftop Prince, long lost mother
Rooftop Prince, lying female lead
Rooftop Prince, mean sister
Rooftop Prince, flashback to past 
Top Management,love triangle
Top Management, bromance
Top Management, poor female lead
Top Management, male chases female first
Top Management, precognition
Top Management, web series
Top Management, adapted from a web novel
Top Management, idol male lead
Top Management, talent manager female lead
Top Management, age gap real life 
The Scholar Who Walks the Night,interspecies romance
The Scholar Who Walks the Night, joseon dynasty
The Scholar Who Walks the Night, adapted from a manhwa
The Scholar Who Walks the Night, crossdressing
The Scholar Who Walks the Night, first love
The Scholar Who Walks the Night, village setting
The Scholar Who Walks the Night, palace setting
The Scholar Who Walks the Night, scholar male lead
The Scholar Who Walks the Night, vampire fiction
The Scholar Who Walks the Night, vampire male lead 
A Piece of Your Mind,healing
A Piece of Your Mind, depression
A Piece of Your Mind, slow burn romance
A Piece of Your Mind, artificial intelligence
A Piece of Your Mind, character development
A Piece of Your Mind, tragic past
A Piece of Your Mind, insomnia
A Piece of Your Mind, secret crush
A Piece of Your Mind, trauma
A Piece of Your Mind, music 
Chimera,investigation
Chimera, suspense
Chimera, death
Chimera, murder
Chimera, doctor male lead
Chimera, detective male lead
Chimera, smart female lead
Chimera, bromance
Chimera, police department setting
Chimera, neurosurgeon male lead 
Hometown,investigation
Hometown, cult
Hometown, trauma
Hometown, tragic past
Hometown, murder
Hometown, suspense
Hometown, past and present
Hometown, different timelines
Hometown, blood
Hometown, hypnotism 
A Witch's Love,older womanyounger man
A Witch's Love, nice male lead
A Witch's Love, steamy kiss
A Witch's Love, exboyfriend comes back
A Witch's Love, warm mancold woman
A Witch's Love, male chases female first
A Witch's Love, love triangle
A Witch's Love, cheerful male lead
A Witch's Love, cohabitation
A Witch's Love, bossemployee relationship 
Blood,interspecies romance
Blood, genetic manipulation
Blood, childhood acquaintance
Blood, smart female lead
Blood, orphan male lead
Blood, smart male lead
Blood, superhuman strength
Blood, revenge
Blood, healing power
Blood, drama 
Modooui Geojitmal,missing person
Modooui Geojitmal, political
Modooui Geojitmal, car accident
Modooui Geojitmal, detective fiction
Modooui Geojitmal, detective male lead
Modooui Geojitmal, smart female lead
Modooui Geojitmal, smart male lead
Modooui Geojitmal, strong female lead
Modooui Geojitmal, investigation
Modooui Geojitmal, suspense 
Criminal Minds,dark fiction
Criminal Minds, murder
Criminal Minds, investigation
Criminal Minds, criminal profiler female lead
Criminal Minds, criminal profiler male lead
Criminal Minds, trauma
Criminal Minds, serial killer supporting character
Criminal Minds, criminal supporting character
Criminal Minds, kidnapping
Criminal Minds, nonmdl remake 
Only One Person,terminal illness
Only One Person, hospice care
Only One Person, orphan male lead
Only One Person, murder
Only One Person, skilled killer
Only One Person, death
Only One Person, tragic past
Only One Person, investigation
Only One Person, cynical male lead
Only One Person, insomnia 
Black Knight,future
Black Knight, miniseries
Black Knight, dystopia
Black Knight, post apocalyptic
Black Knight, adapted from a webtoon 
Black Knight,childhood friends relationship
Black Knight, seaside setting
Black Knight, predjama castle
Black Knight, sworn enemy
Black Knight, reincarnated lovers
Black Knight, healing
Black Knight, immortality
Black Knight, special power
Black Knight, immortal
Black Knight, enemies to lovers 
Entourage,nonmdl remake
Entourage, entertainment industry
Entourage, preproduced
Entourage, friendship 
Catch the Ghost,impulsive female lead
Catch the Ghost, teamwork
Catch the Ghost, nice male lead
Catch the Ghost, strong female lead
Catch the Ghost, strong male lead
Catch the Ghost, smart female lead
Catch the Ghost, character development
Catch the Ghost, lovehate relationship
Catch the Ghost, autism
Catch the Ghost, bossemployee relationship 
Come and Hug Me,evil parental figure
Come and Hug Me, trauma
Come and Hug Me, nice male lead
Come and Hug Me, healing
Come and Hug Me, first love
Come and Hug Me, violence
Come and Hug Me, strong female lead
Come and Hug Me, successful female lead
Come and Hug Me, calm male lead
Come and Hug Me, murder 
I Wanna Hear Your Song,amnesia
I Wanna Hear Your Song, murder
I Wanna Hear Your Song, hidden past
I Wanna Hear Your Song, clumsy female lead
I Wanna Hear Your Song, trauma
I Wanna Hear Your Song, tone deaf
I Wanna Hear Your Song, flashback to past
I Wanna Hear Your Song, hardworking female lead
I Wanna Hear Your Song, successful male lead
I Wanna Hear Your Song, insomnia 
Secret Royal Inspector Joy,divorced female lead
Secret Royal Inspector Joy, investigation
Secret Royal Inspector Joy, joseon dynasty
Secret Royal Inspector Joy, corruption
Secret Royal Inspector Joy, strong female lead
Secret Royal Inspector Joy, smart male lead
Secret Royal Inspector Joy, teamwork
Secret Royal Inspector Joy, investigator male lead
Secret Royal Inspector Joy, lazy male lead
Secret Royal Inspector Joy, missing mother 
The Sound of Your Heart,motherson relationship
The Sound of Your Heart, fatherson relationship
The Sound of Your Heart, slice of life
The Sound of Your Heart, adapted from a webtoon
The Sound of Your Heart, short length series
The Sound of Your Heart, web series
The Sound of Your Heart, slow romance 
Squad 38,smart male lead
Squad 38, scheme
Squad 38, corruption
Squad 38, teamwork
Squad 38, fraud
Squad 38, bromance
Squad 38, social satire
Squad 38, social commentary
Squad 38, moneyobsession
Squad 38, nice male lead 
Tracer,corruption
Tracer, revenge
Tracer, investigation
Tracer, confident male lead
Tracer, scheme
Tracer, power struggle
Tracer, miniseries
Tracer, suspense
Tracer, brave male lead
Tracer, public officer 
Monthly Magazine Home,rich male lead
Monthly Magazine Home, hardworking male lead
Monthly Magazine Home, love triangle
Monthly Magazine Home, cohabitation
Monthly Magazine Home, rags to riches
Monthly Magazine Home, overbearing ceo
Monthly Magazine Home, poor female lead
Monthly Magazine Home, bossemployee relationship
Monthly Magazine Home, sismance
Monthly Magazine Home, rich manpoor woman 
Emergency Couple,blind date
Emergency Couple, dysfunctional family
Emergency Couple, bickering couple
Emergency Couple, second chance
Emergency Couple, marriage
Emergency Couple, lovehate relationship
Emergency Couple, exspouse relationship
Emergency Couple, doctor female lead
Emergency Couple, doctor male lead
Emergency Couple, resident doctor 
Hyena,female chases male first
Hyena, gay male lead
Hyena, secret romance
Hyena, sassy female lead
Hyena, multiple mains
Hyena, lgbtq
Hyena, slice of life
Hyena, hidden identity
Hyena, sexual content
Hyena, cohabitation 
Don't Dare to Dream,love triangle
Don't Dare to Dream, steamy kiss
Don't Dare to Dream, bromance
Don't Dare to Dream, unrequited love
Don't Dare to Dream, eccentric female lead
Don't Dare to Dream, mean male lead
Don't Dare to Dream, possessive male lead
Don't Dare to Dream, aggressive male lead
Don't Dare to Dream, multiple couples
Don't Dare to Dream, workplace abuse 
Reunited Worlds,supernatural power
Reunited Worlds, reincarnation
Reunited Worlds, older womanyounger man
Reunited Worlds, superhuman strength
Reunited Worlds, love triangle
Reunited Worlds, deception
Reunited Worlds, comedy 
Something About 1%,contract relationship
Something About 1%, possessive male lead
Something About 1%, steamy kiss
Something About 1%, rich manpoor woman
Something About 1%, strong female lead
Something About 1%, rich male lead
Something About 1%, smart female lead
Something About 1%, sassy female lead
Something About 1%, smart male lead
Something About 1%, jealousy 
Something About 1%,contract relationship
Something About 1%, possessive male lead
Something About 1%, steamy kiss
Something About 1%, rich manpoor woman
Something About 1%, strong female lead
Something About 1%, rich male lead
Something About 1%, smart female lead
Something About 1%, sassy female lead
Something About 1%, smart male lead
Something About 1%, jealousy 
Hotel King,revenge
Hotel King, enemies to lovers
Hotel King, murder
Hotel King, birth secret
Hotel King, inheritance theft
Hotel King, hotel setting
Hotel King, possessive male lead
Hotel King, death
Hotel King, adoption
Hotel King, corruption 
A Gentleman's Dignity,adult romance
A Gentleman's Dignity, bromance
A Gentleman's Dignity, friendship
A Gentleman's Dignity, age gap drama life
A Gentleman's Dignity, age gap real life
A Gentleman's Dignity, male centered plot
A Gentleman's Dignity, dissociative amnesia
A Gentleman's Dignity, independent female lead
A Gentleman's Dignity, mental illness
A Gentleman's Dignity, love at first sight 
Shopping King Louie,amnesia
Shopping King Louie, rich male lead
Shopping King Louie, clingy male lead
Shopping King Louie, hardworking female lead
Shopping King Louie, cohabitation
Shopping King Louie, poor female lead
Shopping King Louie, rich manpoor woman
Shopping King Louie, independent female lead
Shopping King Louie, airhead male lead
Shopping King Louie, nice female lead 
"I'm Sorry, I Love You",revenge
"I'm Sorry, I Love You", tearjerker
"I'm Sorry, I Love You", terminal illness
"I'm Sorry, I Love You", star crossed lovers
"I'm Sorry, I Love You", death
"I'm Sorry, I Love You", homeless
"I'm Sorry, I Love You", adopted male lead
"I'm Sorry, I Love You", thief
"I'm Sorry, I Love You", romeo and juliet
"I'm Sorry, I Love You", child abandonment 
Angel Eyes,first love
Angel Eyes, male chases female first
Angel Eyes, secret
Angel Eyes, forbidden love
Angel Eyes, tearjerker
Angel Eyes, death
Angel Eyes, star crossed lovers
Angel Eyes, hidden past
Angel Eyes, lovers separated
Angel Eyes, second chance romance 
Chicago Typewriter,reincarnation
Chicago Typewriter, hardworking male lead
Chicago Typewriter, hardworking female lead
Chicago Typewriter, strong female lead
Chicago Typewriter, successful male lead
Chicago Typewriter, bromance
Chicago Typewriter, flashback to past
Chicago Typewriter, tragic past
Chicago Typewriter, character development
Chicago Typewriter, patriotism 
Psychopath Diary,black comedy
Psychopath Diary, amnesia
Psychopath Diary, personality change
Psychopath Diary, nice male lead
Psychopath Diary, misunderstanding
Psychopath Diary, wrongfully accused
Psychopath Diary, investigation
Psychopath Diary, murder
Psychopath Diary, smart female lead
Psychopath Diary, policewoman 
Money Flower,revenge
Money Flower, hidden identity
Money Flower, smart male lead
Money Flower, tragic past
Money Flower, calm male lead
Money Flower, corruption
Money Flower, badass male lead
Money Flower, secret child
Money Flower, competition
Money Flower, naive female lead 
The Girl Who Sees Smells,amnesia
The Girl Who Sees Smells, tragic past
The Girl Who Sees Smells, nice male lead
The Girl Who Sees Smells, prosopagnosia
The Girl Who Sees Smells, female chases male first
The Girl Who Sees Smells, synesthesia
The Girl Who Sees Smells, special power
The Girl Who Sees Smells, orphan female lead
The Girl Who Sees Smells, psychopath
The Girl Who Sees Smells, strong female lead 
Marriage Contract,terminal illness
Marriage Contract, tearjerker
Marriage Contract, contract relationship
Marriage Contract, marriage of convenience
Marriage Contract, poor female lead
Marriage Contract, rich manpoor woman
Marriage Contract, rich male lead
Marriage Contract, older manyounger woman
Marriage Contract, child female lead
Marriage Contract, age gap drama life 
All In,gambling
All In, star crossed lovers
All In, greed
All In, scheme
All In, rich female lead
All In, rivalry
All In, power struggle
All In, jealousy
All In, revenge
All In, character development 
Potato Star 2013QR3,rich manpoor woman
Potato Star 2013QR3, neighbors relationship
Potato Star 2013QR3, family 
Zombie Detective,investigation
Zombie Detective, nice male lead
Zombie Detective, strong female lead
